carat,depth,price,x,y,z,class
0.92,61.3,4379,6.19,6.25,3.81,1
1,62,4379,6.4,6.34,3.95,2
0.9,61.4,4379,6.18,6.23,3.81,3
0.71,61.7,4380,5.71,5.74,3.53,2
1.02,61.9,4381,6.47,6.42,3.99,1
0.9,63,4381,6.09,6.13,3.85,2
0.9,63.5,4381,6.11,6.15,3.89,2
0.9,61,4381,6.1,6.13,3.73,2
0.9,63.3,4381,6.07,6.12,3.86,2
0.9,62.7,4381,6.09,6.15,3.84,2
0.9,59.4,4381,6.19,6.24,3.69,2
0.9,61.5,4381,6.15,6.21,3.8,2
0.9,62.6,4381,6.11,6.15,3.84,2
0.9,63.2,4381,6.1,6.14,3.87,2
0.9,62.7,4381,6.12,6.16,3.85,2
0.9,61.2,4381,6.14,6.19,3.77,2
0.9,64.3,4381,6.04,6.09,3.9,2
1.02,60,4381,6.59,6.5,3.93,2
1.02,65.5,4381,6.27,6.24,4.1,2
1.02,60.9,4381,6.39,6.31,3.87,2
1.02,61.5,4381,6.51,6.33,3.95,2
1.02,62.1,4381,6.41,6.37,3.97,2
0.9,63.2,4382,6.1,6.17,3.88,1
0.9,64,4382,6.05,6.02,3.86,1
1.03,62.5,4382,6.46,6.5,4.05,2
0.9,62.2,4382,6.14,6.23,3.85,2
0.76,61.8,4382,5.9,5.87,3.64,1
1,62.2,4383,6.39,6.44,3.99,3
1.09,60,4383,6.72,6.77,4.05,2
1.01,61,4383,6.48,6.54,3.97,1
0.74,61.9,4383,5.79,5.84,3.6,3
1.01,62.3,4384,6.31,6.37,3.95,3
1.03,60.7,4384,6.61,6.53,3.99,2
1.03,61.1,4384,6.55,6.52,3.99,2
0.9,60.8,4385,6.24,6.19,3.78,1
1.13,63.5,4385,6.62,6.55,4.18,3
0.9,59.1,4385,6.33,6.3,3.73,1
0.9,58,4385,6.45,6.34,3.71,1
1.13,61.7,4385,6.7,6.59,4.13,2
0.9,61.6,4385,6.25,6.19,3.83,1
0.9,59.8,4385,6.34,6.3,3.78,1
0.9,61.8,4386,6.16,6.21,3.82,1
0.9,61.5,4386,6.13,6.16,3.78,1
0.91,61.9,4386,6.17,6.21,3.83,2
1,60.2,4386,6.38,6.41,3.85,3
1.2,62.8,4387,6.69,6.65,4.19,1
1.44,62.7,4387,7.21,7.18,4.51,2
0.93,58.3,4387,6.45,6.37,3.74,2
0.8,61.1,4388,5.97,6,3.65,1
0.96,59.1,4388,6.53,6.44,3.83,2
1,62.7,4389,6.24,6.3,3.93,2
1,62.2,4389,6.34,6.45,3.98,2
1,63.4,4389,6.34,6.37,4.03,2
1,59,4389,6.52,6.56,3.86,2
1,63.9,4389,6.28,6.31,4.02,2
1,61.2,4389,6.32,6.36,3.88,2
0.91,63.5,4389,6.13,6.18,3.91,2
1,58.3,4390,6.56,6.61,3.84,2
1.1,61.5,4390,6.65,6.68,4.1,3
0.9,62.2,4390,6.16,6.21,3.85,3
1,63.3,4390,6.29,6.25,3.97,1
1.12,60.6,4390,6.77,6.73,4.09,2
1,62.2,4390,6.38,6.35,3.96,1
1,60.6,4390,6.44,6.39,3.89,1
1.13,62.9,4391,6.6,6.64,4.16,3
1.03,61.7,4391,6.48,6.52,4.01,1
1.08,58,4391,6.72,6.77,3.91,3
1.21,62.7,4391,6.77,6.72,4.23,3
1.21,61.8,4391,6.86,6.76,4.21,2
0.91,61,4392,6.2,6.26,3.8,1
1,62.5,4392,6.38,6.41,4,1
1,61,4394,6.37,6.44,3.91,1
1.09,61.2,4395,6.63,6.58,4.04,2
1.09,61.2,4395,6.63,6.58,4.04,2
1.16,63.7,4395,6.55,6.63,4.2,3
1,63.7,4395,6.31,6.35,4.03,2
1.03,61.7,4395,6.49,6.53,4.02,3
0.9,61,4395,6.16,6.24,3.78,1
1.01,58.8,4395,6.59,6.51,3.85,1
1.01,62.3,4395,6.31,6.25,3.91,1
0.9,59.6,4397,6.27,6.31,3.75,3
1.02,61.1,4397,6.45,6.49,3.95,3
1.02,60.7,4397,6.5,6.54,3.96,3
1.01,59.3,4397,6.51,6.58,3.88,1
1.02,59.6,4398,6.65,6.5,3.92,2
1.02,60.5,4398,6.54,6.58,3.97,1
1.02,63.3,4398,6.32,6.42,4.03,1
1.02,62.8,4398,6.4,6.43,4.03,1
1.02,62.9,4398,6.36,6.43,4.02,1
1.02,63,4398,6.39,6.44,4.04,1
1.02,62.4,4398,6.44,6.47,4.03,1
1.02,59.6,4398,6.54,6.59,3.91,1
1.05,62.9,4398,6.47,6.51,4.08,1
1.04,64.9,4398,6.39,6.34,4.13,2
1.02,61.4,4398,6.55,6.52,4.01,1
1,61.8,4398,6.43,6.39,3.96,1
1.02,63,4398,6.43,6.37,4.03,3
1.02,62.4,4398,6.43,6.4,4,3
1.02,70.6,4398,6.08,6.01,4.27,2
1.02,60.7,4398,6.54,6.51,3.96,2
0.77,60.2,4399,5.93,5.97,3.58,3
1.01,62.4,4399,6.37,6.42,3.99,1
1.01,64.1,4399,6.31,6.35,4.06,1
1.01,64.1,4399,6.19,6.26,3.99,1
1.01,61,4399,6.47,6.54,3.97,1
1.01,59.3,4399,6.47,6.49,3.84,1
1.14,62.8,4399,6.61,6.56,4.14,3
0.9,63.8,4400,6.08,6.12,3.89,1
0.9,58.8,4400,6.28,6.3,3.7,1
0.9,63.4,4400,6.07,6.11,3.86,3
1,63.5,4400,6.35,6.41,4.05,1
0.97,62.6,4400,6.24,6.18,3.89,1
0.31,60.7,583,4.36,4.4,2.66,3
0.31,63.7,583,4.26,4.31,2.73,3
0.31,60.8,583,4.38,4.41,2.67,3
0.31,61.6,583,4.35,4.39,2.69,3
0.31,59.4,583,4.37,4.45,2.62,3
0.31,63,583,4.27,4.33,2.71,3
0.31,63.6,583,4.28,4.33,2.74,3
0.31,58.2,583,4.42,4.45,2.58,1
0.31,61.9,583,4.32,4.34,2.68,3
0.31,58.3,583,4.44,4.48,2.6,3
0.31,62.2,583,4.36,4.39,2.72,3
0.35,62.5,583,4.5,4.52,2.82,3
0.35,60.2,583,4.54,4.6,2.75,3
0.35,62.4,583,4.52,4.55,2.83,3
0.35,62.2,583,4.48,4.52,2.8,3
0.35,63.6,583,4.51,4.52,2.87,3
0.35,63.1,583,4.46,4.51,2.83,3
0.35,62.3,583,4.49,4.53,2.81,3
0.35,61.7,583,4.51,4.54,2.79,3
0.26,60.9,584,4.13,4.15,2.52,1
0.32,59.9,584,4.47,4.49,2.68,1
0.32,62.3,584,4.36,4.38,2.72,1
0.5,69.8,584,4.89,4.8,3.38,3
0.34,62,584,4.5,4.53,2.8,2
0.37,63.1,584,4.59,4.63,2.91,2
0.37,59.5,584,4.64,4.67,2.77,2
0.37,63.7,584,4.54,4.56,2.9,2
0.37,61.4,584,4.55,4.61,2.81,2
0.34,62,584,4.43,4.47,2.76,2
0.3,61.6,585,4.26,4.31,2.64,1
1.07,62,4401,6.54,6.5,4.04,1
0.9,60.7,4401,6.21,6.25,3.78,3
0.9,62.9,4401,6.14,6.16,3.87,1
1.06,60.1,4401,6.65,6.63,3.99,2
1.03,63.3,4401,6.37,6.46,4.06,2
1.07,62.9,4401,6.58,6.51,4.12,1
0.9,63.9,4401,6.14,6.09,3.91,1
1.07,62,4401,6.58,6.55,4.07,1
1.06,62.8,4402,6.52,6.56,4.11,2
1.04,59.9,4403,6.64,6.58,3.96,3
0.9,61.9,4403,6.2,6.24,3.85,2
1.04,66.9,4403,6.22,6.15,4.14,3
1.04,62.1,4404,6.48,6.5,4.03,2
0.92,63.1,4404,6.11,6.16,3.87,3
1.02,63.1,4404,6.33,6.39,4.01,1
1.02,60.7,4404,6.44,6.47,3.92,1
0.97,62.8,4404,6.25,6.3,3.94,2
1.51,60.9,4404,7.38,7.26,4.46,2
1.21,63.3,4404,6.76,6.69,4.26,2
1.21,61,4404,6.91,6.87,4.2,2
1.15,62,4405,6.69,6.73,4.16,2
1.05,61.7,4405,6.54,6.56,4.04,3
1.05,61.5,4405,6.53,6.57,4.03,3
1,61.6,4405,6.29,6.35,3.89,2
0.93,58.8,4405,6.36,6.39,3.75,1
0.92,62.6,4405,6.2,6.17,3.87,1
1.06,61.4,4405,6.57,6.52,4.02,2
0.92,61.9,4406,6.23,6.25,3.86,1
0.92,58.9,4406,6.35,6.38,3.75,1
1.03,58.6,4406,6.64,6.6,3.88,2
1.03,63.4,4406,6.46,6.27,4.05,2
1.13,60.7,4406,6.68,6.63,4,2
0.9,61.4,4407,6.19,6.05,3.76,2
1.08,62.6,4407,6.55,6.61,4.12,3
1.08,60.2,4407,6.6,6.65,3.99,3
0.77,62.3,4407,5.83,5.89,3.65,2
1.03,62.1,4407,6.44,6.48,4.01,1
0.7,61,4407,5.69,5.72,3.48,2
1.23,58.9,4408,7.03,6.97,4.12,1
0.9,62.4,4409,6.09,6.16,3.82,2
1.25,62.3,4410,6.86,6.82,4.26,3
1.05,61.2,4410,6.62,6.55,4.03,2
1.05,61.2,4410,6.59,6.54,4.02,2
1.01,61.9,4412,6.38,6.34,3.94,3
1.01,63.5,4412,6.36,6.31,4.02,2
1.01,62.3,4412,6.45,6.36,3.99,2
0.81,62.3,4412,5.97,6,3.73,3
1.01,63.5,4412,6.32,6.27,4,2
1.01,59.1,4412,6.57,6.55,3.88,1
1.01,60.3,4412,6.49,6.45,3.9,2
1.06,62.6,4413,6.49,6.57,4.09,3
1.07,61.2,4413,6.53,6.57,4.01,2
1.07,62.8,4413,6.5,6.58,4.11,2
1,62.6,4413,6.31,6.37,3.97,1
1.01,62.5,4413,6.4,6.44,4.01,2
1.01,56.7,4413,6.68,6.7,3.79,1
1.08,62.2,4413,6.6,6.56,4.09,2
1.03,63.5,4413,6.37,6.33,4.03,1
1.03,59.9,4413,6.56,6.5,3.91,1
1.02,64.2,4414,6.26,6.2,4,1
1.02,58.7,4414,6.61,6.55,3.86,1
1.08,62.3,4414,6.55,6.52,4.07,3
1.1,62.5,4414,6.56,6.63,4.12,2
1.03,61.8,4414,6.43,6.48,3.99,3
1.03,62,4414,6.43,6.51,4.01,3
1.04,63.1,4414,6.45,6.52,4.09,1
1.03,59,4414,6.55,6.6,3.88,3
1.08,59.8,4415,6.65,6.73,4,1
1.01,60,4416,6.48,6.61,3.93,3
1.01,62.4,4416,6.37,6.41,3.99,3
1.01,63.2,4416,6.35,6.38,4.02,3
1.01,62.2,4416,6.41,6.45,4,3
1.01,62.6,4416,6.35,6.37,3.98,3
1.01,62.5,4416,6.39,6.4,4,3
1.01,61.3,4416,6.4,6.43,3.93,3
1.01,62.2,4416,6.38,6.42,3.98,3
1.01,61.6,4416,6.39,6.4,3.94,3
1.01,60.5,4416,6.49,6.53,3.94,3
1.01,63.9,4416,6.33,6.44,4.08,3
1.01,62.7,4416,6.35,6.4,4,3
1.01,62.8,4416,6.33,6.4,4,3
1,62.2,4416,6.34,6.39,3.96,1
1.06,62.4,4416,6.54,6.48,4.06,2
0.83,62.3,4417,5.99,6.02,3.74,3
1.01,65.3,4417,6.14,6.2,4.03,1
0.95,60.1,4418,6.35,6.37,3.82,2
1.15,61.4,4418,6.7,6.75,4.13,2
1.01,62.1,4418,6.36,6.42,3.97,2
1.01,62.2,4418,6.44,6.35,3.98,3
0.9,62.8,4419,6.13,6.16,3.86,1
1,63.7,4419,6.32,6.37,4.04,2
0.9,59.5,4419,6.19,6.34,3.73,2
0.9,62.1,4419,6.15,6.18,3.83,1
1.07,62.4,4419,6.56,6.58,4.1,1
0.9,61.9,4419,6.15,6.17,3.81,2
0.92,62.1,4420,6.22,6.21,3.86,3
0.86,62.2,4420,6.05,6.1,3.78,1
1.07,61.7,4421,6.55,6.59,4.05,1
1.1,62.9,4422,6.53,6.56,4.12,2
1.07,62.4,4422,6.52,6.56,4.08,3
1.12,60.1,4422,6.82,6.75,4.08,3
1.12,58.6,4422,6.85,6.81,4,3
1.04,61.4,4423,6.5,6.59,4.02,2
0.91,63.1,4423,6.19,6.14,3.89,3
1.17,62.7,4423,6.77,6.69,4.22,2
1.35,61,4423,7.17,7.09,4.35,3
1.17,61.9,4423,6.77,6.73,4.18,3
1.35,57.9,4423,7.33,7.29,4.23,2
1.35,66.5,4423,6.79,6.74,4.5,2
0.9,60.2,4424,6.28,6.22,3.76,1
1.03,64.7,4424,6.36,6.31,4.1,1
0.9,60,4424,6.3,6.23,3.76,1
1.16,61.3,4425,6.79,6.84,4.18,1
1.01,60,4425,6.56,6.53,3.93,3
1.01,62.3,4425,6.4,6.44,4,3
1,61.3,4425,6.4,6.46,3.94,3
0.93,63.8,4425,6.21,6.15,3.94,1
1.04,62.1,4426,6.54,6.47,4.04,3
1,62.6,4426,6.33,6.39,3.98,1
1.04,61.9,4426,6.45,6.47,4,2
0.95,58,4426,6.47,6.42,3.74,1
1.23,62.8,4426,6.76,6.72,4.23,1
1.04,63.1,4427,6.35,6.42,4.03,3
1.05,63.5,4427,6.39,6.43,4.07,1
1.04,60,4427,6.5,6.57,3.92,3
0.9,61.5,4427,6.19,6.17,3.8,2
1,62.3,4427,6.39,6.33,3.96,2
1,60.2,4427,6.5,6.39,3.88,1
1,58.1,4427,6.54,6.48,3.78,2
1,64.3,4427,6.25,6.22,4.01,1
0.9,62.5,4428,6.09,6.13,3.82,2
1.28,61.6,4428,6.93,6.96,4.28,1
0.9,62.2,4428,6.14,6.17,3.83,2
1.11,61.6,4428,6.66,6.72,4.12,2
0.91,60.2,4429,6.25,6.3,3.78,2
0.91,63,4429,6.11,6.15,3.86,2
1.05,59.1,4429,6.63,6.73,3.95,1
0.91,60.2,4429,6.29,6.31,3.79,1
0.91,60.8,4429,6.27,6.29,3.82,1
0.91,60.8,4430,6.21,6.25,3.79,2
1.13,59.4,4430,6.8,6.74,4.02,2
1.13,60.2,4430,6.74,6.71,4.05,2
0.9,60.3,4432,6.22,6.25,3.76,2
0.9,63.3,4432,6.11,6.15,3.88,3
0.9,62,4432,6.13,6.16,3.81,2
1.01,61.8,4432,6.4,6.47,3.98,2
1.01,62.1,4432,6.4,6.44,3.99,2
1.01,61.9,4432,6.36,6.41,3.95,2
1.01,63.1,4432,6.37,6.41,4.03,2
1.07,59.2,4434,6.7,6.64,3.95,2
1.03,62.2,4434,6.45,6.41,4,2
0.91,63.1,4434,6.17,6.12,3.88,1
1.01,62.8,4434,6.38,6.35,4,1
1.01,62.5,4434,6.42,6.39,4,1
1.01,63.3,4434,6.39,6.37,4.04,1
0.91,63.4,4434,6.22,6.18,3.93,3
1.01,59.6,4434,6.59,6.56,3.92,1
1.01,62.1,4434,6.43,6.39,3.98,1
0.91,62.5,4434,6.19,6.1,3.84,1
1.1,62.6,4435,6.6,6.56,4.12,2
0.9,61.9,4435,6.22,6.18,3.84,2
1.02,62.2,4435,6.44,6.48,4.02,1
1.04,62.9,4435,6.39,6.45,4.04,2
1.01,59.3,4435,6.56,6.52,3.88,1
1.01,62.1,4435,6.38,6.35,3.95,1
0.9,62.2,4435,6.15,6.2,3.84,1
1,60.5,4435,6.44,6.48,3.91,1
0.9,61.4,4435,6.18,6.16,3.79,3
0.9,61.4,4435,6.19,6.16,3.79,1
1.2,58,4435,6.98,6.92,4.03,3
1.1,62.7,4435,6.58,6.54,4.11,2
1,63.1,4435,6.31,6.25,3.96,1
0.9,58,4435,6.33,6.25,3.65,3
1,63.1,4435,6.34,6.2,3.95,1
1,65.1,4435,6.15,6.08,3.98,1
1,69.8,4435,6.03,5.94,4.18,1
1,60.3,4435,6.52,6.43,3.91,1
1.05,62.1,4436,6.47,6.5,4.03,3
1.04,60.1,4436,6.53,6.51,3.92,1
1.01,60.7,4436,6.43,6.49,3.92,1
1.13,60,4437,6.71,6.78,4.05,1
0.91,60.4,4437,6.22,6.26,3.77,3
1.15,62.2,4437,6.7,6.62,4.14,3
1.15,63.8,4437,6.65,6.6,4.23,3
1.19,61.6,4438,6.87,6.83,4.22,2
1.01,61.3,4438,6.53,6.45,3.98,2
0.9,60.9,4438,6.22,6.26,3.8,2
1.01,62.1,4439,6.43,6.39,3.98,2
0.7,61.5,4439,5.7,5.78,3.53,3
0.9,59.1,4439,6.31,6.37,3.75,1
0.91,65.1,4439,6.02,6,3.91,2
1.07,62.9,4440,6.47,6.41,4.05,2
0.56,60.7,4440,5.34,5.36,3.25,2
1.21,60.9,4440,6.82,6.78,4.14,3
1.01,63.9,4440,6.38,6.33,4.08,1
1.03,62.5,4441,6.45,6.48,4.04,1
1.03,61,4441,6.46,6.53,3.96,1
0.9,61,4441,6.14,6.18,3.76,3
1.03,65.5,4441,6.18,6.13,4.03,2
1.03,61.6,4441,6.49,6.46,3.99,2
1.03,64.3,4441,6.31,6.28,4.05,2
1.03,64.3,4441,6.31,6.28,4.05,2
1.11,62.5,4442,6.59,6.65,4.14,2
1.07,61.8,4442,6.58,6.63,4.08,2
1.01,62.4,4442,6.41,6.38,3.99,1
1.08,60.3,4442,6.72,6.65,4.03,1
1.2,61.8,4443,6.78,6.85,4.21,1
1.2,61.5,4443,6.83,6.85,4.21,1
1.08,61.8,4443,6.55,6.58,4.06,3
1.02,63.7,4443,6.31,6.4,4.05,1
1.02,63.1,4443,6.37,6.43,4.04,1
0.84,60.6,4443,6.06,6.15,3.7,2
0.9,62.7,4443,6.13,6.03,3.81,1
1.01,62.2,4443,6.41,6.47,4.01,3
0.91,62,4444,6.12,6.2,3.82,2
0.8,60.2,4444,6.04,6.01,3.63,1
1.09,59.4,4444,6.81,6.7,4.01,1
1.24,62.3,4444,6.84,6.8,4.25,2
1.01,62,4445,6.36,6.41,3.96,1
1,56.5,4445,6.58,6.55,3.71,2
1.05,61.8,4445,6.51,6.44,4.01,3
1.07,61.8,4446,6.57,6.51,4.04,3
1.07,61.3,4446,6.59,6.41,4,3
1.07,61.7,4446,6.58,6.55,4.05,3
0.9,63.4,4447,6.13,6.1,3.88,2
0.71,61.7,4447,5.78,5.8,3.57,1
0.93,60.8,4448,6.27,6.24,3.8,2
1.06,62.3,4449,6.51,6.56,4.07,2
0.9,63,4449,6.08,6.15,3.85,1
1.03,62.2,4449,6.51,6.48,4.04,3
1.13,60.4,4449,6.78,6.72,4.08,3
1.02,62.6,4449,6.43,6.38,4.01,1
1.01,62.3,4449,6.3,6.23,3.9,2
0.92,62.4,4451,6.24,6.16,3.87,2
1.04,59.5,4451,6.59,6.66,3.94,3
1.07,62.6,4451,6.49,6.57,4.09,2
0.85,61.2,4451,6.13,6.1,3.74,3
0.93,63.8,4452,6.09,6.14,3.9,1
0.9,62.3,4452,6.17,6.22,3.86,1
1.06,61.9,4452,6.52,6.5,4.03,2
1,61.6,4452,6.47,6.39,3.96,2
1.06,61.9,4452,6.61,6.51,4.06,2
1,61.2,4452,6.48,6.39,3.94,3
1,61.3,4452,6.46,6.43,3.95,3
1.06,62.8,4452,6.57,6.49,4.1,2
1.06,62.4,4452,6.54,6.5,4.07,3
1,61.3,4452,6.39,6.36,3.91,3
1,61.1,4452,6.38,6.35,3.89,3
1,61.6,4452,6.36,6.33,3.91,3
1,64,4452,6.33,6.29,4.04,3
1.06,59.4,4452,6.67,6.63,3.95,2
0.91,62,4453,6.23,6.26,3.87,1
1.07,60,4453,6.57,6.62,3.96,1
0.71,62,4454,5.72,5.77,3.56,3
1.03,61.8,4454,6.49,6.46,4,3
1.02,62.7,4455,6.41,6.34,4,2
0.9,62.1,4455,6.17,6.23,3.85,2
1.08,59.3,4455,6.71,6.74,3.99,2
1.2,61.9,4455,6.77,6.84,4.21,2
1.2,60.5,4455,6.79,6.84,4.12,3
1.08,60.4,4455,6.63,6.68,4.02,2
1.16,59.6,4455,6.85,6.87,4.09,2
1.16,63.2,4455,6.66,6.7,4.22,2
1.04,61.7,4455,6.57,6.52,4.04,1
0.9,62.6,4455,6.16,6.11,3.84,1
1.3,63,4455,6.97,6.9,4.37,1
1.17,63.1,4455,6.72,6.64,4.22,2
0.9,60.6,4455,6.28,6.2,3.78,1
1.02,62.6,4455,6.42,6.36,4,3
1.04,62.6,4455,6.49,6.42,4.04,1
1.04,61.4,4455,6.54,6.48,4,1
1.04,60.7,4455,6.61,6.51,3.98,1
1.02,71.8,4455,6.04,5.97,4.31,2
1,64.9,4455,6.31,6.18,4.05,1
1.02,61.3,4455,6.52,6.47,3.98,2
1.11,63.5,4456,6.49,6.58,4.15,2
1.11,59.8,4456,6.66,6.75,4.01,2
0.96,63.9,4456,6.27,6.22,3.99,2
1.09,59,4456,6.78,6.72,3.98,1
1.01,63.5,4457,6.33,6.37,4.03,2
1.02,61,4457,6.48,6.51,3.96,3
0.92,61.7,4457,6.2,6.23,3.83,2
1.1,60.5,4457,6.69,6.74,4.06,1
1.11,61.9,4457,6.66,6.62,4.11,2
0.7,62.2,4458,5.7,5.74,3.56,3
1.01,61.5,4458,6.42,6.49,3.97,3
1.01,62.1,4458,6.42,6.47,4,3
1.03,60.7,4458,6.5,6.55,3.96,2
1.07,62.1,4458,6.53,6.49,4.04,2
1.02,61.1,4459,6.41,6.45,3.93,3
1.06,62.2,4459,6.53,6.56,4.07,1
1.02,61.5,4459,6.42,6.49,3.97,3
1.02,62.5,4459,6.36,6.43,4,3
1.02,62,4459,6.44,6.47,4,2
0.91,62.2,4459,6.22,6.12,3.85,1
1,61.5,4459,6.41,6.48,3.96,2
1.02,64.1,4459,6.25,6.32,4.03,2
1.58,60.2,4459,7.55,7.51,4.53,2
0.9,63.6,4460,6.12,6.09,3.88,1
0.9,63.7,4460,6.15,6.07,3.89,1
0.3,60.8,585,4.35,4.37,2.65,1
0.3,62.1,585,4.28,4.31,2.67,1
0.38,61.2,585,4.67,4.71,2.87,3
0.4,62.9,585,4.68,4.63,2.93,2
0.28,61.9,586,4.18,4.2,2.6,1
0.28,60.7,586,4.27,4.29,2.6,1
0.28,61.6,586,4.18,4.2,2.58,1
0.28,61.5,586,4.22,4.24,2.6,1
0.28,62,586,4.17,4.22,2.6,2
0.39,61.8,586,4.66,4.69,2.89,3
0.31,62.3,586,4.31,4.33,2.69,1
0.23,61.9,586,3.94,3.98,2.45,1
0.23,61.5,586,3.96,3.97,2.44,1
0.37,61.4,586,4.63,4.65,2.85,1
0.37,61.4,586,4.63,4.68,2.86,1
0.37,62,586,4.62,4.64,2.87,1
0.37,61.9,586,4.62,4.66,2.87,1
0.32,61.4,586,4.42,4.44,2.72,3
0.32,60.9,586,4.46,4.53,2.72,3
0.28,63,586,4.14,4.19,2.62,2
0.28,62,586,4.2,4.23,2.61,2
0.3,66.6,586,4.14,4.18,2.77,1
0.31,63.9,586,4.3,4.28,2.74,2
0.31,58.9,586,4.46,4.43,2.62,2
0.31,63.8,586,4.33,4.29,2.75,2
0.38,62,586,4.67,4.72,2.91,2
0.27,61.8,586,4.14,4.18,2.57,1
0.27,61.7,586,4.16,4.2,2.58,2
0.27,62,586,4.16,4.19,2.59,1
0.27,63.9,586,4.07,4.1,2.61,1
1.18,62.5,4460,6.82,6.74,4.24,3
1.18,61.2,4460,6.85,6.78,4.17,2
0.9,62.7,4460,6.13,6.06,3.82,1
0.9,61.6,4460,6.27,6.23,3.85,1
0.9,62.3,4460,6.08,6,3.76,1
1.04,61.7,4461,6.49,6.54,4.02,2
1.02,64.6,4462,6.32,6.24,4.06,2
1.02,65.1,4462,6.29,6.25,4.08,3
0.96,58.2,4462,6.52,6.47,3.78,1
1.24,63.3,4462,6.85,6.79,4.32,1
0.9,59.8,4463,6.3,6.34,3.78,1
0.9,63.9,4463,6.08,6.13,3.9,1
0.9,61.6,4463,6.19,6.25,3.83,1
0.9,63.9,4463,6.05,6.1,3.88,1
0.9,60.8,4463,6.19,6.24,3.78,1
1.14,62.1,4463,6.73,6.61,4.14,2
0.91,64.1,4464,6.1,6.06,3.9,1
1.06,61.4,4465,6.55,6.58,4.03,2
1.06,61.7,4465,6.51,6.53,4.02,2
1.02,61.6,4465,6.48,6.55,3.99,1
1.09,62.7,4465,6.53,6.59,4.11,3
0.9,61.7,4466,6.18,6.26,3.84,2
1.2,63.7,4466,6.61,6.68,4.23,3
1.03,61.4,4466,6.52,6.57,4.02,1
0.91,63.2,4466,6.11,6.14,3.87,2
0.91,60.2,4466,6.22,6.27,3.76,2
0.91,62.1,4466,6.1,6.18,3.81,2
0.9,61.7,4466,6.14,6.17,3.8,2
0.9,62.8,4466,6.12,6.18,3.86,2
0.9,62.5,4466,6.13,6.19,3.85,2
1,61.1,4466,6.43,6.48,3.95,3
1.05,62.6,4466,6.45,6.53,4.06,2
0.9,62.6,4466,6.07,6.19,3.84,3
1,62.5,4466,6.32,6.36,3.96,1
1.01,64.1,4466,6.32,6.22,4.02,2
1,63.6,4467,6.33,6.37,4.04,2
0.71,62,4467,5.71,5.74,3.55,1
1.06,62.2,4467,6.51,6.49,4.04,1
1.04,62.3,4467,6.5,6.46,4.04,1
1.04,62.8,4467,6.5,6.41,4.05,1
0.8,62.9,4468,5.82,5.88,3.68,2
1.01,64.6,4468,6.23,6.3,4.05,2
1.01,65.1,4468,6.27,6.32,4.1,2
1.01,58.8,4468,6.53,6.46,3.82,3
1.01,62.6,4468,6.38,6.34,3.98,3
1,57.9,4469,6.68,6.62,3.85,2
0.95,60.7,4469,6.31,6.27,3.82,1
1.04,62,4469,6.51,6.55,4.05,3
0.9,58.5,4469,6.21,6.3,3.66,2
1,63.4,4469,6.37,6.34,4.03,2
1,62.7,4469,6.3,6.24,3.93,2
1,61.2,4469,6.36,6.32,3.88,2
1,62.2,4469,6.45,6.34,3.98,2
1,60,4469,6.37,6.34,3.81,2
1,62.3,4469,6.23,6.19,3.87,2
1,62.6,4469,6.4,6.37,4,2
1,61.4,4469,6.49,6.44,3.97,2
1,63.9,4469,6.31,6.28,4.02,2
1.14,62.4,4470,6.66,6.7,4.17,3
1.23,58,4470,7.02,6.97,4.06,2
0.98,61.7,4470,6.36,6.4,3.93,1
1.03,62.1,4470,6.44,6.42,3.99,1
1.06,60.9,4471,6.57,6.63,4.02,2
1.02,62.5,4471,6.4,6.43,4.01,1
1.21,61.8,4472,6.82,6.77,4.2,3
1.04,60.7,4472,6.5,6.54,3.96,1
1.1,60,4472,6.68,6.65,4.05,1
1.01,63.4,4472,6.4,6.31,4.03,2
1.21,60.9,4472,6.87,6.82,4.17,1
1.03,59.2,4473,6.55,6.6,3.89,1
0.91,58,4474,6.34,6.41,3.7,3
1,63.8,4474,6.34,6.31,4.03,1
1,63.1,4474,6.36,6.34,4.01,3
1.05,62.6,4475,6.43,6.47,4.04,3
1.01,63.5,4475,6.29,6.37,4.02,2
1.01,64.2,4475,6.28,6.34,4.05,2
1.01,60.5,4475,6.43,6.49,3.91,2
1.31,60.7,4475,7.11,7.06,4.3,3
0.91,62.8,4476,6.21,6.17,3.89,2
1.08,61.4,4476,6.67,6.62,4.08,2
1.2,64.1,4476,6.7,6.62,4.27,2
1.2,63.1,4476,6.66,6.58,4.18,3
1.02,63.9,4476,6.37,6.4,4.08,2
1.02,60.3,4476,6.44,6.5,3.9,2
1.02,61.6,4476,6.51,6.55,4.02,2
1.02,61.9,4476,6.34,6.42,3.95,2
1.16,61.9,4476,6.71,6.66,4.14,3
1.16,63.7,4476,6.63,6.55,4.2,3
1.08,62.2,4476,6.6,6.56,4.09,2
1.01,61.9,4477,6.37,6.45,3.97,2
1.04,58.7,4477,6.67,6.65,3.91,2
1.23,61,4477,6.91,6.85,4.2,1
1.02,64.3,4478,6.36,6.26,4.06,1
1.16,62.6,4478,6.68,6.73,4.2,2
1.03,61.8,4478,6.42,6.45,3.98,2
1.12,63.3,4478,6.7,6.63,4.22,1
1.02,62.8,4478,6.43,6.4,4.03,1
1.02,62.4,4478,6.47,6.44,4.03,1
1.02,62.9,4478,6.43,6.36,4.02,1
1.02,63,4478,6.44,6.39,4.04,1
0.98,61.7,4478,6.38,6.34,3.93,1
